,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
1,[260   6 151],[165   6 260],[ 52 151   6],[ 52 228 165],[ 90  91 260],[165   6 260],[165   6 260],[165   6 260],[ 52 151   6],[260   6 151],[260   6 151],[260   6 151],45,False,False,False,False,False,False,False,False,False,False,False,False
2,[188 143 255],[188 124 253],[188 143 255],[ 67 255 143],[271  90 124],[188 124 253],[188 124 253],[188 124 253],[188 143 255],[188 143 255],[188 143 255],[188 143 255],255,True,False,True,True,False,False,False,False,True,True,True,True
3,[220 185  31],[105  31 220],[242 185 105],[222  17 110],[ 91  90 105],[105  31 220],[105  31 220],[105  31 220],[242 185 105],[220 185  31],[220  31 185],[220  31 185],31,True,True,False,False,False,True,True,True,False,True,True,True
4,[203 156 143],[187 244 143],[203 156 143],[187 244 178],[ 92  87 178],[187 244 143],[187 244 143],[187 244 143],[203 156 143],[203 156 143],[203 156 143],[203 156 143],143,True,True,True,False,False,True,True,True,True,True,True,True
5,[181  72  20],[256 268  20],[ 77  72 268],[77 72 20],[271  91  72],[181  72  20],[256 268  20],[256 268  20],[ 20  72 268],[181  20  72],[181  20  72],[181  20  72],20,True,True,False,True,False,True,True,True,True,True,True,True
6,[ 21 149  89],[ 89  21 149],[ 21 149  89],[89 21 56],[90 91 21],[ 21 149  89],[ 89  21 149],[ 89  21 149],[ 21 149  89],[ 21 149  89],[ 21 149  89],[ 21 149  89],21,True,True,True,True,True,True,True,True,True,True,True,True
7,[198 253 143],[143 187 253],[247 143 253],[187 143 165],[ 90  91 253],[198 253 143],[143 187 253],[143 187 253],[247 143 253],[198 253 143],[198 253 143],[198 253 143],253,True,True,True,False,True,True,True,True,True,True,True,True
8,[107  24 124],[ 24 107 124],[107  24 124],[232  24 107],[ 90  91 191],[ 24 107 124],[ 24 107 124],[ 24 107 124],[ 24 107 124],[107  24 124],[107  24 124],[107  24 124],42,False,False,False,False,False,False,False,False,False,False,False,False
9,[4 2 6],[165   2   6],[165   2   6],[  4 228 165],[ 90  91 228],[4 2 6],[165   2   6],[165   2   6],[4 2 6],[4 2 6],[4 2 6],[4 2 6],6,True,True,True,False,False,True,True,True,True,True,True,True
10,[199  67 143],[199 143  67],[199  67 143],[199  67 143],[90 91 67],[199  67 143],[199 143  67],[199 143  67],[199  67 143],[199  67 143],[199  67 143],[199  67 143],143,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 42 242 222],[ 42 242 222],[ 42 242 222],[ 42 242 222],[271  91 242],[ 42 242 222],[ 42 242 222],[ 42 242 222],[ 42 242 222],[ 42 242 222],[ 42 242 222],[ 42 242 222],42,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 92   2 247],[ 92   2 247],[ 92   2 247],[ 92   2 247],[ 92   2 271],[ 92   2 247],[ 92   2 247],[ 92   2 247],[ 92   2 247],[ 92   2 247],[ 92   2 247],[ 92   2 247],247,True,True,True,True,False,True,True,True,True,True,True,True
13,[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],[271  90 268],268,True,True,True,True,True,True,True,True,True,True,True,True
14,[107   0  15],[233  17   0],[107   0  15],[ 91 182 233],[ 90  91 191],[215   0  15],[233  17   0],[233  17   0],[17  0 15],[107   0  15],[107   0  15],[107   0  15],15,True,False,True,False,False,True,False,False,True,True,True,True
15,[124 107  62],[107 124  68],[107 203  62],[ 86 178  68],[91 92 62],[215  62 124],[124 107  62],[107 124  68],[107 203  62],[124 107  62],[124 107  62],[124 107  62],202,False,False,False,False,False,False,False,False,False,False,False,False
16,[  2 269   6],[ 52   6 150],[269   2   6],[150 222  80],[ 91 271  57],[168 269   6],[52  2  6],[ 52   6 150],[168 269   6],[  2 269   6],[  2 269   6],[  2 269   6],269,True,False,True,False,False,True,False,False,True,True,True,True
17,[105 221 103],[221 103  17],[105 103 221],[ 17 203 182],[ 91 271 262],[105 221 103],[  2 105 103],[221 103  17],[105 221 103],[105 221 103],[105 221 103],[105 221 103],263,False,False,False,False,False,False,False,False,False,False,False,False
18,[156 259 253],[253 156 222],[158 259 253],[253 158 222],[ 90 271 156],[156 259 253],[158 259 253],[253 156 222],[156 259 253],[156 259 253],[156 259 253],[156 259 253],253,True,True,True,True,False,True,True,True,True,True,True,True
19,[ 57 195  89],[ 94  89 195],[ 57 195  89],[ 86 157  94],[90 91 89],[60 89 57],[  4  89 195],[ 94  89 195],[60 89 57],[ 57 195  89],[ 57 195  89],[ 57 195  89],89,True,True,True,False,True,True,True,True,True,True,True,True
20,[ 53 221  95],[221  53 157],[ 53 221  95],[186 228 157],[ 90 271 227],[157  95 221],[ 53 221  95],[221  53 157],[ 53 221  95],[ 53 221  95],[ 53 221  95],[ 53 221  95],95,True,False,True,False,False,True,True,False,True,True,True,True
21,[243 221  89],[231  89 221],[243 221  89],[ 89 231  77],[271  91 199],[243 221  89],[243 221  89],[231  89 221],[243 221  89],[243 221  89],[243 221  89],[243 221  89],89,True,True,True,True,False,True,True,True,True,True,True,True
22,[191   4  17],[ 4 91 17],[191   4  17],[ 91 182  17],[ 90  91 191],[182   4  17],[191   4  17],[ 4 91 17],[191   4  17],[191   4  17],[191   4  17],[191   4  17],42,False,False,False,False,False,False,False,False,False,False,False,False
23,[ 86  60 156],[ 86 156 101],[ 86  60 156],[156 101  86],[90 91 84],[ 86  60 156],[ 86  60 156],[ 86 156 101],[ 60  86 156],[ 86  60 156],[ 86  60 156],[ 86  60 156],60,True,False,True,False,False,True,True,False,True,True,True,True
24,[222   2   6],[222   2   6],[222   2   6],[  2   6 222],[271  91 199],[222   2   6],[222   2   6],[222   2   6],[222   2   6],[222   2   6],[222   2   6],[222   2   6],6,True,True,True,True,False,True,True,True,True,True,True,True
25,[203   2  17],[ 17   2 203],[203   2  17],[  2  17 203],[ 92   2 271],[203   2  17],[203   2  17],[ 17   2 203],[203   2  17],[203   2  17],[203   2  17],[203   2  17],2,True,True,True,True,True,True,True,True,True,True,True,True
26,[ 91  23 222],[ 91  23 222],[ 91  23 222],[ 91  23 222],[ 89  90 222],[ 91  23 222],[ 91  23 222],[ 91  23 222],[ 91  23 222],[ 91  23 222],[ 91  23 222],[ 91  23 222],23,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],57,True,True,True,True,True,True,True,True,True,True,True,True
28,[220  22 261],[261 220  22],[195 261  22],[ 52 182 261],[ 91  90 258],[220  22 261],[195 261  22],[261 220  22],[195 261  22],[220  22 261],[220  22 261],[220  22 261],22,True,True,True,False,False,True,True,True,True,True,True,True
29,[151  89 255],[220 255  67],[151  89 255],[255 178  80],[ 89  90 220],[151  89 255],[151  89 255],[220 255  67],[151  89 255],[151  89 255],[151  89 255],[151  89 255],151,True,False,True,False,False,True,True,False,True,True,True,True
30,[  2 215 253],[253 263 112],[  2 215 253],[263 222   1],[ 89  90 205],[  2 215 253],[ 65   2 253],[  2 215 253],[  2 215 253],[  2 215 253],[  2 215 253],[  2 215 253],253,True,True,True,False,False,True,True,True,True,True,True,True
31,[103 184  92],[103 184  52],[103 184  92],[ 52 186 120],[ 91  90 234],[184  57  92],[103 184  92],[103 184  92],[103 184  92],[103 184  92],[103 184  92],[103 184  92],92,True,False,True,False,False,True,True,True,True,True,True,True
32,[103  97 259],[181 249  33],[103  97 259],[ 33 181  86],[271  90  97],[103  97 259],[181 103 259],[181 103 259],[103  97 259],[103  97 259],[103  97 259],[103  97 259],97,True,False,True,False,True,True,False,False,True,True,True,True
33,[195  57 259],[ 94 105 195],[105 195 259],[206   4  94],[ 90  91 232],[195  57 259],[105 195 259],[105 195 259],[105 195 259],[195  57 259],[195  57 259],[195  57 259],87,False,False,False,False,False,False,False,False,False,False,False,False
34,[185  62 149],[112  62  67],[185  62 149],[112  62 222],[271  90 208],[185  62 149],[185  62 149],[185  62 149],[185  62 149],[185  62 149],[185  62 149],[185  62 149],62,True,True,True,True,False,True,True,True,True,True,True,True
35,[215 129 149],[215 231 149],[215 129 149],[149 231  86],[ 89 271 224],[215 129 149],[215 129 149],[215 129 149],[215 129 149],[215 129 149],[215 129 149],[215 129 149],129,True,False,True,False,False,True,True,True,True,True,True,True
36,[ 52  57 195],[257 195  52],[ 57  52 195],[257 195  52],[ 92  87 195],[ 52  57 195],[258  52 195],[ 57  52 195],[ 57  52 195],[ 52  57 195],[ 52  57 195],[ 52  57 195],123,False,False,False,False,False,False,False,False,False,False,False,False
37,[214 231  28],[ 28 206 231],[214 231  28],[214 231 206],[ 90 271 214],[214 231  28],[214 231  28],[214 231  28],[214 231  28],[214 231  28],[214 231  28],[214 231  28],28,True,True,True,False,False,True,True,True,True,True,True,True
38,[205 222   2],[205   2 222],[205 222   2],[  2 205 222],[ 92   2 271],[205 222   2],[205 222   2],[205 222   2],[205 222   2],[205 222   2],[205 222   2],[205 222   2],42,False,False,False,False,False,False,False,False,False,False,False,False
39,[ 23  57 206],[ 23  57 206],[ 23  57 206],[ 23  57 206],[ 91 271  23],[ 23  57 206],[ 23  57 206],[ 23  57 206],[ 23  57 206],[ 23  57 206],[ 23  57 206],[ 23  57 206],23,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 88  84 243],[ 88  84 243],[ 88  84 243],[ 88  84 243],[ 91  92 243],[ 88  84 243],[ 88  84 243],[ 88  84 243],[ 88  84 243],[ 88  84 243],[ 88  84 243],[ 88  84 243],84,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
0,[260  22 203],[105  22 118],[260  22 203],[229 203 119],[ 91 271  23],[105  22 118],[105  22 118],[105  22 118],[260  22 203],[260  22 203],[260  22 203],[260  22 203],118,False,True,False,False,False,True,True,True,False,False,False,False
1,[  8 107  24],[  8 156 260],[ 22 107  24],[244 110   8],[271  92 244],[  8 156 260],[  8 156 260],[  8 156 260],[ 22 107  24],[  8 107  24],[  8 107  24],[  8 107  24],8,True,True,False,True,False,True,True,True,False,True,True,True
2,[105 184  94],[  6  53 105],[105 184  94],[187  53  94],[ 91 271  94],[  6  53 105],[  6  53 105],[  6  53 105],[105 184  94],[105 184  94],[105 184  94],[105 184  94],105,True,True,True,False,False,True,True,True,True,True,True,True
3,[ 17 140  72],[140 150 156],[150  72  17],[ 17 143 150],[271  91 140],[140 150 156],[140 150 156],[140 150 156],[150  72  17],[140  17  72],[140  17  72],[140  17  72],150,False,True,True,True,False,True,True,True,True,False,False,False
4,[ 17   2 243],[ 17 253 154],[ 17   2 243],[ 77  53 154],[271  90  53],[ 17 253 154],[ 17 253 154],[ 17 253 154],[ 17   2 243],[ 17   2 243],[ 17   2 243],[ 17   2 243],53,False,False,False,True,True,False,False,False,False,False,False,False
5,[149 182 157],[229 157 156],[149 182 157],[229 157 182],[ 92 271  60],[149 182 157],[229 157 156],[229 157 156],[215 182 157],[149 182 157],[149 182 157],[149 182 157],270,False,False,False,False,False,False,False,False,False,False,False,False
6,[124 243 184],[124 165 184],[124 243 184],[243 184 165],[271  90 124],[165 243 184],[124 165 184],[124 165 184],[124 243 184],[124 243 184],[124 243 184],[124 243 184],173,False,False,False,False,False,False,False,False,False,False,False,False
7,[205  53 247],[143   6  53],[205  53 247],[ 53 143 167],[271  90  53],[ 53 167 247],[143   6  53],[143   6  53],[167  53 247],[205  53 247],[205  53 247],[205  53 247],167,False,False,False,True,False,True,False,False,True,False,False,False
8,[168   2 203],[  2 229 203],[168   2 203],[  2 229 203],[ 91  86 229],[229 203   2],[  2 229 203],[  2 229 203],[168   2 203],[168   2 203],[168   2 203],[168   2 203],42,False,False,False,False,False,False,False,False,False,False,False,False
9,[267 156 224],[224 156  22],[267 224 156],[156 224  22],[ 90  91 267],[156  22 224],[224 156  22],[224 156  22],[267 156 224],[267 156 224],[267 156 224],[267 156 224],224,True,True,True,True,False,True,True,True,True,True,True,True
10,[198 215 184],[184 215   6],[198 215 184],[215   6 184],[ 91  92 198],[  6 215 184],[184 215   6],[184 215   6],[198 215 184],[198 215 184],[198 215 184],[198 215 184],184,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 28 156 198],[198 156  28],[ 28 156 198],[198 156  28],[91 92 28],[198 156  28],[198 156  28],[198 156  28],[ 28 156 198],[ 28 156 198],[ 28 156 198],[ 28 156 198],198,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 91 206  84],[ 91 206  84],[ 91 206  84],[ 91 206  84],[ 91 206 271],[ 91 206  84],[ 91 206  84],[ 91 206  84],[ 91 206  84],[ 91 206  84],[ 91 206  84],[ 91 206  84],206,True,True,True,True,True,True,True,True,True,True,True,True
13,[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],156,True,True,True,True,True,True,True,True,True,True,True,True
14,[224 205 107],[149 181 127],[224 205 107],[181 107  80],[ 90  91 151],[ 11 181 107],[149 181 127],[149 181 127],[107 224 205],[224 205 107],[224 205 107],[224 205 107],127,False,True,False,False,False,False,True,True,False,False,False,False
15,[191 271 189],[ 77  15 271],[ 19 184  72],[ 77 238 271],[90 91 15],[ 19 184  72],[191 238 271],[ 77  15 271],[ 19 184  72],[191 271 189],[191 271 189],[191 271 189],189,True,False,False,False,False,False,False,False,False,True,True,True
16,[ 24 236 260],[ 47   6 260],[  1  47 260],[ 6  1 47],[90 91 67],[116  67  24],[24  1 47],[ 47   6 260],[  1  47 260],[ 24 236 260],[ 24 236 260],[ 24 236 260],116,False,False,False,False,False,True,False,False,False,False,False,False
17,[  1   2 215],[ 15 129 215],[257   2 215],[ 15 228   1],[91 92 35],[257   2   1],[215   2   1],[ 15 129 215],[257   2 215],[  1   2 215],[  1   2 215],[  1   2 215],215,True,True,True,False,False,False,True,True,True,True,True,True
18,[146 198 181],[165 181 200],[224   4 146],[181 165 182],[ 91  92 198],[182 146 181],[182   4 146],[165 181 200],[224   4 146],[146 198 181],[146 198 181],[146 198 181],146,True,False,True,False,False,True,True,False,True,True,True,True
19,[167  53   4],[53 62 30],[167   4  53],[ 62  53 167],[271  90  53],[ 53   4 167],[ 53   4 167],[53 62 30],[167   4  53],[167  53   4],[167  53   4],[167  53   4],4,True,False,True,False,False,True,True,False,True,True,True,True
20,[236 205 224],[224 247 107],[107 205 224],[155 205 107],[271  91 199],[205 247 107],[224 205 107],[224 247 107],[107 205 224],[236 205 224],[236 205 224],[236 205 224],107,False,True,True,True,False,True,True,True,True,False,False,False
21,[236   2  53],[ 53 256 200],[236   2  53],[140  53 200],[ 90  91 236],[140   2  53],[236   2  53],[ 53 256 200],[236   2  53],[236   2  53],[236   2  53],[236   2  53],53,True,True,True,True,False,True,True,True,True,True,True,True
22,[163  80 224],[224  80 149],[149 224  80],[224 149  80],[ 89  90 123],[149 224  80],[149 224  80],[224  80 149],[149 224  80],[163  80 224],[163  80 224],[163  80 224],224,True,True,True,True,False,True,True,True,True,True,True,True
23,[ 72  77 271],[ 77  72 271],[ 77  72 271],[ 77  72 271],[271  91  72],[ 77  72 271],[ 77  72 271],[ 77  72 271],[ 77  72 271],[ 72  77 271],[ 72  77 271],[ 72  77 271],77,True,True,True,True,False,True,True,True,True,True,True,True
24,[  6 206 236],[236 206   6],[  6 206 236],[185 206   6],[ 91 206 271],[185   6 206],[  6 206 236],[236 206   6],[  6 206 236],[  6 206 236],[  6 206 236],[  6 206 236],236,True,True,True,False,False,False,True,True,True,True,True,True
25,[23  2 35],[23  2 35],[23  2 35],[23  2 35],[ 92   2 271],[23  2 35],[23  2 35],[23  2 35],[23  2 35],[23  2 35],[23  2 35],[23  2 35],2,True,True,True,True,True,True,True,True,True,True,True,True
26,[ 88 262 198],[ 88 262 198],[ 88 262 198],[ 88 262 198],[ 91 271 262],[ 88 262 198],[ 88 262 198],[ 88 262 198],[ 88 262 198],[ 88 262 198],[ 88 262 198],[ 88 262 198],198,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
28,[267 156   4],[  6 238 223],[267   4 156],[110  96 238],[ 90 271 156],[238  25 187],[  4  96 238],[  6 238 223],[267   4 156],[267 156   4],[267 156   4],[267 156   4],25,False,False,False,False,False,True,False,False,False,False,False,False
29,[209 205 232],[209 188 130],[214 205 232],[130 142 209],[ 89  90 205],[142 209 158],[232 209 142],[209 188 130],[220 205 232],[209 205 232],[209 205 232],[209 205 232],232,True,False,True,False,False,False,True,False,True,True,True,True
30,[214 191 222],[222 156 215],[156 215 222],[ 92 222 182],[ 90 271 156],[ 11 247  24],[ 24 222 182],[214 191 222],[ 24 222 215],[214 191 222],[214 191 222],[214 191 222],11,False,False,False,False,False,True,False,False,False,False,False,False
31,[187 191 209],[191 209 187],[187 191 209],[191 187 209],[ 90  91 191],[209 243 187],[187 191 209],[198 191 209],[198 191 209],[187 191 209],[187 191 209],[187 191 209],191,True,True,True,True,True,False,True,True,True,True,True,True
32,[214 191 224],[ 67 140 200],[214 224 191],[ 67 140 200],[ 92  91 200],[224 191  67],[ 67 191 224],[214 191 224],[214 224 191],[214 191 224],[214 191 224],[214 191 224],67,False,True,False,True,False,True,True,False,False,False,False,False
33,[ 82 232  17],[ 17 215   0],[ 82 232  17],[  0 232  17],[ 90  91 232],[232  17  82],[215 232  17],[215  17 232],[ 82 232  17],[ 82 232  17],[ 82 232  17],[ 82 232  17],232,True,False,True,True,True,True,True,True,True,True,True,True
34,[243 221  91],[221 154 253],[243 221  91],[154  91  86],[90 91 86],[ 91  86 243],[221  91  86],[ 10 221  91],[221 243  91],[243 221  91],[243 221  91],[243 221  91],243,True,False,True,False,False,True,False,False,True,True,True,True
35,[105  91  56],[ 89 124  91],[105  91  56],[89 56 91],[90 91 84],[ 91 105  56],[124 105  56],[ 91 124  56],[105  91  56],[105  91  56],[105  91  56],[105  91  56],56,True,False,True,True,False,True,True,True,True,True,True,True
36,[267 156 187],[  6 238 187],[267 156 187],[  6 238 187],[ 90  91 187],[  6 238 187],[187 156 238],[187 156 267],[267 156 187],[267 156 187],[267 156 187],[267 156 187],187,True,True,True,True,True,True,True,True,True,True,True,True
37,[267 220 205],[267 188 220],[267 220 205],[267 188 205],[ 90  91 188],[220 188 205],[267 220 205],[267 220 205],[267 220 205],[267 220 205],[267 220 205],[267 220 205],205,True,False,True,True,False,True,True,True,True,True,True,True
38,[156 247 222],[247 156 222],[156 247 222],[185 247 222],[ 89  90 222],[156 222 247],[156 247 222],[247 156 222],[156 247 222],[156 247 222],[156 247 222],[156 247 222],222,True,True,True,True,True,True,True,True,True,True,True,True
39,[236 187 198],[198 187 236],[236 187 198],[198 187 236],[ 90  91 187],[236 187 198],[236 187 198],[187 236 198],[236 187 198],[236 187 198],[236 187 198],[236 187 198],187,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 90  30 140],[ 90 140  30],[ 90  30 140],[ 90  30 140],[271  91 140],[ 90  30 140],[ 90  30 140],[ 90  30 140],[ 90  30 140],[ 90  30 140],[ 90  30 140],[ 90  30 140],30,True,True,True,True,False,True,True,True,True,True,True,True
41,[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],[271  90 208],208,True,True,True,True,True,True,True,True,True,True,True,True
0,[107  31 252],[103 107 184],[107  31 252],[107 167   1],[271  91 231],[103 107 184],[103 107 184],[103 107 184],[107  31 252],[107  31 252],[107  31 252],[107  31 252],252,True,False,True,False,False,False,False,False,True,True,True,True
1,[187   2 247],[156 187 150],[187   2 247],[244 178 110],[ 92   2 271],[156 187 150],[156 187 150],[156 187 150],[187   2 247],[187   2 247],[187   2 247],[187   2 247],190,False,False,False,False,False,False,False,False,False,False,False,False
2,[263 229 190],[190 142 167],[263 229 190],[167 142 182],[ 90  91 182],[190 142 167],[190 142 167],[190 142 167],[263 229 190],[263 229 190],[263 229 190],[263 229 190],190,True,True,True,False,False,True,True,True,True,True,True,True
3,[107 149  92],[ 91 244 167],[107 149  92],[244 167  94],[271  92 244],[ 91 244 167],[ 91 244 167],[ 91 244 167],[107 149  92],[107 149  92],[107 149  92],[107 149  92],25,False,False,False,False,False,False,False,False,False,False,False,False
4,[243  24 188],[124 244  30],[188  24 243],[176 244 119],[ 89  90 119],[124 244  30],[124 244  30],[124 244  30],[188  24 243],[243  24 188],[243  24 188],[243  24 188],24,True,False,True,False,False,False,False,False,True,True,True,True
5,[ 86 167 229],[ 91 229 176],[ 86 167 229],[176  86 167],[ 91 271 211],[ 86 167 229],[ 91 229 176],[ 91 229 176],[ 86 167 229],[ 86 167 229],[ 86 167 229],[ 86 167 229],42,False,False,False,False,False,False,False,False,False,False,False,False
6,[151 253  22],[142  22  77],[151 253  22],[ 22  77 142],[271  92 142],[151 253  22],[142  22  77],[142  22  77],[151 253  22],[151 253  22],[151 253  22],[151 253  22],253,True,False,True,False,False,True,False,False,True,True,True,True
7,[  6 253 195],[195   6 253],[195   6 253],[195   6 200],[ 90 271 214],[  6 253 195],[195   6 253],[195   6 253],[195   6 253],[  6 253 195],[  6 253 195],[  6 253 195],253,True,True,True,False,False,True,True,True,True,True,True,True
8,[231 107   6],[107 231   1],[  1 107   6],[231 167   1],[271  91 231],[231   6 107],[107 231   1],[107 231   1],[  1 107   6],[231 107   6],[231 107   6],[231 107   6],107,True,True,True,False,False,True,True,True,True,True,True,True
9,[178   2 247],[247 156 244],[156   2 247],[  2 244 178],[ 90 271 156],[244   2 247],[247 156 244],[247 156 244],[156   2 247],[178   2 247],[178   2 247],[178   2 247],247,True,True,True,False,False,True,True,True,True,True,True,True
10,[228 167 182],[182   7 167],[228 167 182],[228 167 182],[ 92 271   7],[228 167 182],[182   7 167],[182   7 167],[228 167 182],[228 167 182],[228 167 182],[228 167 182],7,False,True,False,False,True,False,True,True,False,False,False,False
11,[164 167 244],[164 167 244],[164 167 244],[164 167 244],[271  92 244],[164 167 244],[164 167 244],[164 167 244],[164 167 244],[164 167 244],[164 167 244],[164 167 244],164,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 90 206  30],[ 90 206  30],[ 90 206  30],[ 90 206  30],[ 91 206 271],[ 90 206  30],[ 90 206  30],[ 90 206  30],[ 90 206  30],[ 90 206  30],[ 90 206  30],[ 90 206  30],30,True,True,True,True,False,True,True,True,True,True,True,True
13,[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],167,True,True,True,True,True,True,True,True,True,True,True,True
14,[209  20 195],[260 209 271],[ 62  20 195],[119 192 209],[ 90  91 209],[ 62  20 195],[260 209 271],[260 209 271],[ 62  20 195],[209  20 195],[209  20 195],[209  20 195],20,True,False,True,False,False,True,False,False,True,True,True,True
15,[103  67  50],[103  67  50],[103  67  50],[ 50 178  61],[ 90  91 103],[103  67  50],[103  67  50],[103  67  50],[103  67  50],[103  67  50],[103  67  50],[103  67  50],50,True,True,True,True,False,True,True,True,True,True,True,True
16,[ 65  72 107],[200  95 107],[ 65  72 107],[178 246 120],[ 90 271  91],[ 65  72 107],[ 95  72 107],[200  95 107],[ 65  72 107],[ 65  72 107],[ 65  72 107],[ 65  72 107],95,False,True,False,False,False,False,True,True,False,False,False,False
17,[ 22 248 243],[ 30 248  91],[243  22 248],[244 110   1],[ 90  91 203],[ 22 248 243],[243  22 248],[ 30 248  91],[243  22 248],[ 22 248 243],[ 22 248 243],[ 22 248 243],248,True,True,True,False,False,True,True,True,True,True,True,True
18,[  0 177 242],[242 124   0],[  0 177 242],[177  91 244],[90 91  0],[  0 177 242],[  0 177 242],[242 124   0],[  0 177 242],[  0 177 242],[  0 177 242],[  0 177 242],177,True,False,True,True,False,True,True,False,True,True,True,True
19,[181 241 195],[195  62 181],[181 241 195],[195  62 181],[ 91 271  23],[181 241 195],[181 241 195],[195  62 181],[181 241 195],[181 241 195],[181 241 195],[181 241 195],25,False,False,False,False,False,False,False,False,False,False,False,False
20,[ 28 253 195],[244 195 253],[ 28 253 195],[ 49 244  77],[ 90  91 253],[ 28 253 195],[ 28 253 195],[244 195 253],[ 28 253 195],[ 28 253 195],[ 28 253 195],[ 28 253 195],253,True,True,True,False,True,True,True,True,True,True,True,True
21,[188  92 247],[247 188   6],[188  92 247],[205  92   6],[90 91 92],[188  92 247],[188  92 247],[247 188   6],[188  92 247],[188  92 247],[188  92 247],[188  92 247],92,True,False,True,True,True,True,True,False,True,True,True,True
22,[ 97  62 195],[195   3 271],[ 97  62 195],[195  62 271],[ 90  91 271],[271  62 195],[ 97  62 195],[195   3 271],[ 97  62 195],[ 97  62 195],[ 97  62 195],[ 97  62 195],62,True,False,True,True,False,True,True,False,True,True,True,True
23,[257   2 103],[101   2 103],[257   2 103],[103 257 101],[271  92 163],[257   2 103],[257   2 103],[101   2 103],[257   2 103],[257   2 103],[257   2 103],[257   2 103],103,True,True,True,True,False,True,True,True,True,True,True,True
24,[ 60 200  65],[ 60 200  65],[ 60 200  65],[ 60 200  65],[ 92  91 200],[ 60 200  65],[ 60 200  65],[ 60 200  65],[ 60 200  65],[ 60 200  65],[ 60 200  65],[ 60 200  65],65,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 30  91 243],[243  91  30],[ 30  91 243],[ 30  91 243],[ 90 271  91],[ 30  91 243],[ 30  91 243],[243  91  30],[ 30  91 243],[ 30  91 243],[ 30  91 243],[ 30  91 243],243,True,True,True,True,False,True,True,True,True,True,True,True
26,[271  23 242],[271  23 242],[271  23 242],[271  23 242],[ 91 271  23],[271  23 242],[271  23 242],[271  23 242],[271  23 242],[271  23 242],[271  23 242],[271  23 242],23,True,True,True,True,True,True,True,True,True,True,True,True
27,[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],[271  91 181],181,True,True,True,True,True,True,True,True,True,True,True,True
28,[140  25   2],[221 140 215],[ 92   2 140],[203 140  86],[90 91 86],[140   2  25],[ 92   2 140],[221 140 215],[ 92   2 140],[140  25   2],[140  25   2],[140  25   2],25,True,False,False,False,False,True,False,False,False,True,True,True
29,[ 82  72 184],[143  55 184],[ 82  72 184],[184  55 246],[271  90  82],[ 82  72 184],[ 55  72 184],[143  55 184],[ 82  72 184],[ 82  72 184],[ 82  72 184],[ 82  72 184],55,False,True,False,True,False,False,True,True,False,False,False,False
