,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
14,[229 137 175],[137  49 181],[ 19 229 175],[ 19 244 229],[ 90  91 267],[158 181  19],[137  49 181],[137  49 181],[137 229 175],[229 137 175],[229 137 175],[229 137 175],175,True,False,True,False,False,False,False,False,True,True,True,True
15,[247 192  15],[142 215 192],[247 192  15],[157 142 192],[ 90  91 157],[ 15 247 192],[ 56  15 247],[142 215 192],[247 192  15],[247 192  15],[247 192  15],[247 192  15],15,True,False,True,False,False,True,True,False,True,True,True,True
16,[221 143  55],[143 221  55],[221 143  55],[246 143  55],[271  91 140],[ 65 143  55],[143  55 203],[143 221  55],[221 143  55],[221 143  55],[221 143  55],[221 143  55],55,True,True,True,True,False,True,True,True,True,True,True,True
17,[181 157   0],[157 181   0],[129 157   0],[145 157  61],[90 91  0],[157 181   0],[  0   4 181],[157 181   0],[181 157   0],[181 157   0],[181 157   0],[181 157   0],0,True,True,True,False,True,True,True,True,True,True,True,True
18,[145 157 184],[ 53 184 157],[145 157 184],[184 157 145],[271  89 218],[145 157 184],[206  53 184],[ 53 184 157],[145 157 184],[145 157 184],[145 157 184],[145 157 184],145,True,False,True,True,False,True,False,False,True,True,True,True
19,[ 57 146 220],[220 256 146],[  6 146 220],[271   6  61],[ 91 271  57],[  6 146 220],[256 146 224],[220 256 146],[  6 146 220],[ 57 146 220],[ 57 146 220],[ 57 146 220],6,False,False,True,True,False,True,False,False,True,False,False,False
20,[ 84 146  52],[ 84 146  52],[ 84 146  52],[ 32 165  52],[271  91 199],[165 146  52],[ 60  52 146],[ 84 146  52],[ 84 146  52],[ 84 146  52],[ 84 146  52],[ 84 146  52],146,True,True,True,False,False,True,True,True,True,True,True,True
21,[259 268  10],[224  10 268],[224 268  10],[271  90 259],[ 89 271 224],[ 10 268 259],[ 10 224 268],[224  10 268],[224 268  10],[259 268  10],[259 268  10],[259 268  10],10,True,True,True,False,False,True,True,True,True,True,True,True
22,[156 202  17],[156  17 202],[156 202  17],[271  92 244],[ 90  91 267],[202 244  17],[202 257  17],[156  17 202],[156 202  17],[156 202  17],[156 202  17],[156 202  17],156,True,True,True,False,False,False,False,True,True,True,True,True
23,[ 62   6 157],[ 56 157   6],[ 62   6 157],[  6 110 157],[91 92 62],[  6 157 110],[  6 157  56],[ 56 157   6],[ 62   6 157],[ 62   6 157],[ 62   6 157],[ 62   6 157],6,True,True,True,True,False,True,True,True,True,True,True,True
24,[163 140 221],[163 140 221],[163 140 221],[271  91 140],[91 92 77],[163 221 140],[ 77 140 221],[163 140 221],[163 221 140],[163 140 221],[163 140 221],[163 140 221],221,True,True,True,False,False,True,True,True,True,True,True,True
25,[61 10  6],[61  6 10],[61 10  6],[271   6  61],[271  92   6],[10 61  6],[61 10  6],[61  6 10],[61 10  6],[61 10  6],[61 10  6],[61 10  6],6,True,True,True,True,True,True,True,True,True,True,True,True
26,[ 90 208  30],[ 90 208  30],[ 90 208  30],[ 90  91 271],[271  90 208],[ 90 208  30],[ 90 208  30],[ 90 208  30],[ 90 208  30],[ 90 208  30],[ 90 208  30],[ 90 208  30],30,True,True,True,False,False,True,True,True,True,True,True,True
27,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
28,[146 140  39],[140 146  39],[ 20 140  39],[ 20 209 140],[271  90  87],[ 39 158  20],[140 146  39],[140 146  39],[ 20 140  39],[146 140  39],[146 140  39],[146 140  39],98,False,False,False,False,False,False,False,False,False,False,False,False
29,[107   0  31],[ 8 31  0],[107   0  31],[209   1   8],[90 91 52],[  8 107  52],[ 25  31 107],[ 8 31  0],[107   0  31],[107   0  31],[107   0  31],[107   0  31],0,True,True,True,False,False,False,False,True,True,True,True,True
30,[221  24   0],[221  24   0],[221  24   0],[ 24 119  86],[90 91  0],[119   0  24],[224  24 231],[221  24   0],[221  24   0],[221  24   0],[221  24   0],[221  24   0],0,True,True,True,False,True,True,False,True,True,True,True,True
31,[ 72 238 265],[265 146 238],[140 265 238],[140 209 238],[271  91  72],[209 238  72],[146  18 265],[ 72 238 265],[265 140 238],[ 72 238 265],[ 72 238 265],[ 72 238 265],265,True,True,True,False,False,False,True,True,True,True,True,True
32,[265 189 107],[265  80 189],[189 265 107],[ 84 107  80],[271  90 189],[189 158 107],[ 53 107 265],[265 189 107],[189 107 265],[265 189 107],[265 189 107],[265 189 107],189,True,True,True,False,True,True,False,True,True,True,True,True
33,[  4 234 221],[  4 221 234],[ 96 221 234],[  2 228  96],[ 92   2 271],[ 96   2 234],[  4 271 234],[  4 234 221],[ 96 221 234],[  4 234 221],[  4 234 221],[  4 234 221],221,True,True,True,False,False,False,False,True,True,True,True,True
34,[203  18  17],[ 18  17 203],[203  18  17],[271  32   6],[ 90  91 203],[203  17  18],[203  17  18],[203  18  17],[203  18  17],[203  18  17],[203  18  17],[203  18  17],6,False,False,False,True,False,False,False,False,False,False,False,False
35,[182 259 220],[182 155 220],[182 259 220],[259 155 182],[ 90 271  91],[259 182 220],[206  91 220],[182 259 220],[182 259 220],[182 259 220],[182 259 220],[182 259 220],155,False,True,False,True,False,False,False,False,False,False,False,False
36,[ 10 140 146],[ 10 140 146],[ 10 140 146],[271  91 140],[ 91 271  10],[ 10 140 146],[232 140 146],[ 10 140 146],[ 10 140 146],[ 10 140 146],[ 10 140 146],[ 10 140 146],77,False,False,False,False,False,False,False,False,False,False,False,False
37,[ 10  31 124],[ 10  31 124],[ 10  31 124],[ 90  91 271],[ 91 271  23],[ 10  31 124],[124 222  31],[ 10  31 124],[ 10  31 124],[ 10  31 124],[ 10  31 124],[ 10  31 124],31,True,True,True,False,False,True,True,True,True,True,True,True
38,[163  86 221],[ 91  86 221],[163  86 221],[90 91 86],[90 91 86],[163  86 221],[163  91 221],[163  86 221],[163  86 221],[163  86 221],[163  86 221],[163  86 221],221,True,True,True,False,False,True,True,True,True,True,True,True
39,[ 91  30 205],[ 30  91 205],[ 91  30 205],[ 90  91 271],[ 89  90 205],[ 91  30 205],[ 30  91 205],[ 91  30 205],[ 91  30 205],[ 91  30 205],[ 91  30 205],[ 91  30 205],30,True,True,True,False,False,True,True,True,True,True,True,True
40,[90 53 57],[90 53 57],[90 53 57],[ 90  91 271],[271  90  53],[90 53 57],[90 53 57],[90 53 57],[90 53 57],[90 53 57],[90 53 57],[90 53 57],57,True,True,True,False,False,True,True,True,True,True,True,True
41,[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],4,True,True,True,True,True,True,True,True,True,True,True,True
0,[248 143   0],[166 112   0],[248 143   0],[248 143 178],[ 90 271 112],[166 112   0],[166 112   0],[166 112   0],[248 143   0],[248 143   0],[248 143   0],[248 143   0],166,False,True,False,False,False,True,True,True,False,False,False,False
1,[196 217 242],[196 242 217],[217   4 242],[242 165  86],[91 92 28],[196 242 217],[196 242 217],[196 242 217],[217 242   4],[196 217 242],[196 217 242],[196 217 242],191,False,False,False,False,False,False,False,False,False,False,False,False
2,[ 52 260 238],[238  49 202],[202 238 260],[182  52 238],[ 90  91 182],[238  49 202],[238  49 202],[238  49 202],[238 202 260],[ 52 260 238],[ 52 260 238],[ 52 260 238],46,False,False,False,False,False,False,False,False,False,False,False,False
3,[229 241  73],[241  80 229],[ 73 229 241],[244 229  80],[271  92 244],[241  80 229],[241  80 229],[241  80 229],[105  73 241],[229 241  73],[229 241  73],[229 241  73],241,True,True,True,False,False,True,True,True,True,True,True,True
4,[269 175 193],[ 52 175 193],[175  52 193],[120  52 193],[ 89  90 120],[ 52 175 193],[ 52 175 193],[ 52 175 193],[ 17  52 193],[269 175 193],[269 175 193],[269 175 193],232,False,False,False,False,False,False,False,False,False,False,False,False
5,[  1 195 143],[195   1 143],[158 195 143],[228 143   1],[ 90  91 228],[158 195 143],[195   1 143],[195   1 143],[158 195 143],[  1 195 143],[  1 195 143],[  1 195 143],271,False,False,False,False,False,False,False,False,False,False,False,False
6,[ 97 173 149],[  4 149 173],[158 173 149],[149 173 165],[271  91 158],[  4 149 158],[  4 149 173],[  4 149 173],[158 173 149],[ 97 173 149],[ 97 173 149],[ 97 173 149],4,False,True,False,False,False,True,True,True,False,False,False,False
7,[ 62 191  57],[ 62 191  57],[ 57  62 191],[92 28 62],[92 91 30],[257  57 191],[ 62 191  57],[ 62 191  57],[ 57  62 191],[ 62 191  57],[ 62 191  57],[ 62 191  57],257,False,False,False,False,False,True,False,False,False,False,False,False
8,[ 97  17 242],[ 97  17 242],[ 97  17 242],[199 242 246],[ 89  90 205],[ 97  17 242],[ 97  17 242],[ 97  17 242],[ 97  17 242],[ 97  17 242],[ 97  17 242],[ 97  17 242],205,False,False,False,False,True,False,False,False,False,False,False,False
9,[30  4 75],[30  4 75],[28  4 75],[92 28 75],[91 92 28],[28  4 75],[30  4 75],[30  4 75],[28  4 75],[30  4 75],[30  4 75],[30  4 75],42,False,False,False,False,False,False,False,False,False,False,False,False
10,[267 238 129],[267 238 129],[129 158 238],[158 129 238],[271  91 158],[129 238 158],[267 238 129],[267 238 129],[129 158 238],[267 238 129],[267 238 129],[267 238 129],238,True,True,True,True,False,True,True,True,True,True,True,True
11,[163 178 236],[163 236 178],[163 178 236],[ 92  87 178],[ 90  91 236],[163 178 236],[163 236 178],[163 236 178],[163 178 236],[163 178 236],[163 178 236],[163 178 236],178,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 92 120   6],[ 92 120   6],[ 92 120   6],[ 92   6 120],[ 89  90 120],[ 92   6 120],[ 92 120   6],[ 92 120   6],[ 92 120   6],[ 92 120   6],[ 92 120   6],[ 92 120   6],120,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],158,True,True,True,True,True,True,True,True,True,True,True,True
14,[140 260  50],[260 202  50],[140 260  50],[ 50 209   1],[ 89  90 123],[140 243  50],[260 202  50],[260 202  50],[202 260  50],[140 260  50],[140 260  50],[140 260  50],50,True,True,True,True,False,True,True,True,True,True,True,True
15,[140 187 193],[187 153 193],[140 193 187],[153 233 193],[271  91  56],[ 89 187 193],[ 89 187 193],[187 153 193],[ 89 187 193],[140 187 193],[140 187 193],[140 187 193],56,False,False,False,False,True,False,False,False,False,False,False,False
16,[ 93 143 174],[174 143 188],[ 93 143 174],[228 143  93],[ 90  91 188],[143  20  93],[143  20  93],[174 143 188],[ 93 143 174],[ 93 143 174],[ 93 143 174],[ 93 143 174],174,True,True,True,False,False,False,False,True,True,True,True,True
17,[187 177 247],[217 177 187],[187 177 247],[178 187 177],[ 90 271  54],[187 247 177],[187 247 177],[217 177 187],[187 177 247],[187 177 247],[187 177 247],[187 177 247],177,True,True,True,True,False,True,True,True,True,True,True,True
18,[220 260   0],[149 260   0],[220 260   0],[199   0 149],[90 91  0],[260 243   0],[260 243   0],[149 260   0],[220 260   0],[220 260   0],[220 260   0],[220 260   0],214,False,False,False,False,False,False,False,False,False,False,False,False
19,[129  72 184],[184 129   7],[ 72 129 184],[184  86   1],[ 92 271   7],[  7  72 184],[  7  72 184],[184 129   7],[ 72 129 184],[129  72 184],[129  72 184],[129  72 184],184,True,True,True,True,False,True,True,True,True,True,True,True
20,[156 149 107],[156 149 107],[156 149 107],[244 167 107],[ 91  92 164],[149 231 107],[149 231 107],[156 149 107],[156 149 107],[156 149 107],[156 149 107],[156 149 107],107,True,True,True,True,False,True,True,True,True,True,True,True
21,[154 181 107],[154 181 107],[154 181 107],[110 154 107],[ 91  86 110],[154 181 107],[154 181 107],[154 181 107],[154 181 107],[154 181 107],[154 181 107],[154 181 107],181,True,True,True,False,False,True,True,True,True,True,True,True
22,[243   1 140],[ 53   1 140],[243   1 140],[140 155   1],[90 91  1],[ 53 140 243],[ 53 140 243],[ 53   1 140],[243   1 140],[243   1 140],[243   1 140],[243   1 140],53,False,True,False,False,False,True,True,True,False,False,False,False
23,[163 140 187],[257 140 187],[163 140 187],[ 91 140 187],[ 90  91 187],[257 140 187],[257 140 187],[257 140 187],[163 140 187],[163 140 187],[163 140 187],[163 140 187],257,False,True,False,False,False,True,True,True,False,False,False,False
24,[ 91 150 188],[ 91 150 188],[ 91 150 188],[ 87 188 228],[271  90 150],[ 91 150 188],[ 91 150 188],[ 91 150 188],[228 150 188],[ 91 150 188],[ 91 150 188],[ 91 150 188],150,True,True,True,False,True,True,True,True,True,True,True,True
25,[222 187 247],[222 187 247],[222 187 247],[ 87 247 187],[ 90  91 187],[222 187 247],[222 187 247],[222 187 247],[222 187 247],[222 187 247],[222 187 247],[222 187 247],222,True,True,True,False,False,True,True,True,True,True,True,True
26,[ 89 199 253],[ 89 199 253],[ 89 199 253],[ 89 253 199],[271  91 199],[ 89 199 253],[ 89 199 253],[ 89 199 253],[ 89 199 253],[ 89 199 253],[ 89 199 253],[ 89 199 253],253,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],2,True,True,True,True,True,True,True,True,True,True,True,True
28,[260 241 252],[129 241 252],[242 252 241],[ 86 167 252],[ 92 271  75],[242 241 252],[242 241 252],[129 241 252],[242 252 241],[260 241 252],[260 241 252],[260 241 252],252,True,True,True,True,False,True,True,True,True,True,True,True
29,[215  24 143],[146  45 143],[ 22  24 143],[ 22 143  24],[271  90  48],[215 143  24],[215 143  24],[146  45 143],[ 22  24 143],[215  24 143],[215  24 143],[215  24 143],146,False,True,False,False,False,False,False,True,False,False,False,False
30,[187 270 238],[187 203 238],[238 270 187],[246 187 238],[ 91 271  10],[212 187 238],[212 187 238],[212 187 238],[238 270 187],[187 270 238],[187 270 238],[187 270 238],231,False,False,False,False,False,False,False,False,False,False,False,False
31,[188 221 190],[203 221 190],[221 188 190],[188  20 190],[ 90  91 203],[188 190  20],[188 190  20],[ 20 188 190],[221 188 190],[188 221 190],[188 221 190],[188 221 190],20,False,False,False,True,False,True,True,True,False,False,False,False
32,[188 221 143],[142 221 143],[221 188 143],[ 52 142  94],[ 91  92 145],[143 103  52],[143 103  52],[143 103  52],[221 188 143],[188 221 143],[188 221 143],[188 221 143],103,False,False,False,False,False,True,True,True,False,False,False,False
33,[ 60 149  65],[178  65 149],[ 60 149  65],[149  65 178],[ 90 271  54],[ 60 149  65],[ 60 149  65],[ 62 149  65],[ 60 149  65],[ 60 149  65],[ 60 149  65],[ 60 149  65],65,True,True,True,True,False,True,True,True,True,True,True,True
34,[154  80 188],[154 188  80],[ 80 188 154],[188  80 154],[ 91  92 164],[154   2 188],[154   2 188],[  2 154 188],[ 80 188 154],[154  80 188],[154  80 188],[154  80 188],154,True,True,True,True,False,True,True,True,True,True,True,True
35,[187 229 247],[229 187 247],[187 229 247],[247 187 229],[ 90  91 187],[ 75 187 247],[ 75 187 247],[ 75 187 247],[187 229 247],[187 229 247],[187 229 247],[187 229 247],271,False,False,False,False,False,False,False,False,False,False,False,False
36,[167 242   6],[167 242 249],[167 242   6],[242   6 167],[271  91 242],[167 242   6],[167 242   6],[167 242   6],[167 242   6],[167 242   6],[167 242   6],[167 242   6],242,True,True,True,True,True,True,True,True,True,True,True,True
37,[ 22 215 143],[ 89 143 215],[215  22 143],[ 89  22 143],[271  91  22],[ 89 215 143],[ 89 215 143],[215  89 143],[215  22 143],[ 22 215 143],[ 22 215 143],[ 22 215 143],143,True,True,True,True,False,True,True,True,True,True,True,True
38,[ 28 203 238],[246 238 203],[ 28 203 238],[ 28 246 238],[91 92 28],[ 28 203 238],[ 28 203 238],[ 28 203 238],[ 28 203 238],[ 28 203 238],[ 28 203 238],[ 28 203 238],203,True,True,True,False,False,True,True,True,True,True,True,True
39,[158 188 221],[158 188 221],[158 221 188],[ 90 158 188],[271  91 158],[221 158 188],[221 158 188],[221 158 188],[158 221 188],[158 188 221],[158 188 221],[158 188 221],158,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 90 269 221],[ 90 269 221],[ 90 269 221],[ 90  91 271],[ 91  90 269],[ 90 269 221],[ 90 269 221],[ 90 269 221],[ 90 269 221],[ 90 269 221],[ 90 269 221],[ 90 269 221],269,True,True,True,False,True,True,True,True,True,True,True,True
41,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
0,[112 221 126],[126 221 112],[112 221 126],[120  22  80],[271  91 140],[126 221 112],[126 221 112],[126 221 112],[112 221 126],[112 221 126],[112 221 126],[112 221 126],126,True,True,True,False,False,True,True,True,True,True,True,True
1,[ 19 184 215],[215 160 245],[184 215 160],[182   1 245],[271  90  19],[215 160 245],[215 160 245],[215 160 245],[ 19 184 160],[ 19 184 215],[ 19 184 215],[ 19 184 215],19,True,False,False,False,True,False,False,False,True,True,True,True
2,[265 229 105],[265 229 132],[105 229 265],[187 229 209],[ 90  91 187],[265 229 132],[265 229 132],[265 229 132],[105 229 265],[265 229 105],[265 229 105],[265 229 105],105,True,False,True,False,False,False,False,False,True,True,True,True
3,[129  89 220],[  1  89 129],[129  89  65],[122  65   1],[ 89 271 122],[  1  89 129],[  1  89 129],[  1  89 129],[ 65  89 129],[129  89 220],[129  89 220],[129  89 220],65,False,False,True,True,False,False,False,False,True,False,False,False
4,[221 143 107],[238 157 221],[107 143 221],[143 157 238],[ 89  90 221],[238 157 221],[238 157 221],[238 157 221],[107 143 221],[221 143 107],[221 143 107],[221 143 107],238,False,True,False,True,False,True,True,True,False,False,False,False
5,[ 97  72 229],[204  72 229],[204 229  72],[ 72  86 229],[271  90  87],[204  72 229],[204  72 229],[204  72 229],[204 229  72],[ 97  72 229],[ 97  72 229],[ 97  72 229],72,True,True,True,True,False,True,True,True,True,True,True,True
6,[ 86 149  17],[ 78 149  17],[ 86 149  17],[149 246  86],[271  92 163],[185  17 149],[ 78 149  17],[ 78 149  17],[ 86 149  17],[ 86 149  17],[ 86 149  17],[ 86 149  17],246,False,False,False,True,False,False,False,False,False,False,False,False
7,[ 11 221 103],[103 221  11],[ 11 221 103],[ 11 103 246],[ 91 257 271],[ 11 221 103],[103 221  11],[103 221  11],[ 11 221 103],[ 11 221 103],[ 11 221 103],[ 11 221 103],221,True,True,True,False,False,True,True,True,True,True,True,True
8,[243 231 140],[243 231 140],[243 231 140],[243 140 120],[271  91 231],[243 231 140],[243 231 140],[243 231 140],[243 231 140],[243 231 140],[243 231 140],[243 231 140],120,False,False,False,True,False,False,False,False,False,False,False,False
9,[236  72   1],[259   1  72],[236  72   1],[ 72 228   1],[271  90 259],[259   1  72],[259   1  72],[259   1  72],[236  72   1],[236  72   1],[236  72   1],[236  72   1],1,True,True,True,True,False,True,True,True,True,True,True,True
10,[  2 161 242],[120 161 242],[161   2 242],[  2 242 120],[ 92   2 271],[120   2 242],[120 161 242],[120 161 242],[161   2 242],[  2 161 242],[  2 161 242],[  2 161 242],120,False,True,False,True,False,True,True,True,False,False,False,False
11,[ 30 122 220],[ 30 122 220],[ 30 122 220],[ 89 271 122],[ 89 271 122],[ 30 220 122],[ 30 122 220],[ 30 122 220],[122  30 220],[ 30 122 220],[ 30 122 220],[ 30 122 220],220,True,True,True,False,False,True,True,True,True,True,True,True
12,[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],[ 90  91 157],157,True,True,True,True,True,True,True,True,True,True,True,True
13,[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],267,True,True,True,True,True,True,True,True,True,True,True,True
14,[124 105 229],[229 105 132],[103 132 105],[147 229 209],[ 90  91 103],[105 200 229],[229 105 132],[229 105 132],[103 132 105],[124 105 229],[124 105 229],[124 105 229],209,False,False,False,True,False,False,False,False,False,False,False,False
15,[156 203  94],[256 217 203],[203  94 156],[120   1  94],[ 90  91 232],[ 94 256 253],[ 94 253  75],[256 217 203],[ 94 203 156],[156 203  94],[156 203  94],[156 203  94],94,True,False,True,True,False,True,True,False,True,True,True,True
16,[260 238 269],[181 229 245],[260 229 238],[229 245 238],[ 90  91 260],[238 229 245],[229 238 181],[181 229 245],[269 238 260],[260 238 269],[260 238 269],[260 238 269],238,True,False,True,True,False,True,True,False,True,True,True,True
17,[184 107 269],[184 269  17],[ 17 269 107],[184 199 107],[ 90 271 156],[107  17 184],[ 17 184 107],[184 269  17],[184 107 269],[184 107 269],[184 107 269],[184 107 269],184,True,True,False,True,False,True,True,True,True,True,True,True
18,[229 221 143],[229 221 268],[229 221 143],[167 143 229],[ 90 271  91],[268 143 229],[221 229 143],[229 221 268],[221 229 143],[229 221 143],[229 221 143],[229 221 143],221,True,True,True,False,False,False,True,True,True,True,True,True
19,[151 220  80],[220  80   7],[151 220  80],[199 182  80],[ 90  91 151],[ 80 151 253],[253 151   7],[220  80   7],[151 220  80],[151 220  80],[151 220  80],[151 220  80],80,True,True,True,True,False,True,False,True,True,True,True,True
20,[218 181 229],[218 181 229],[271 181 229],[186 167 229],[ 91  92 198],[167 181 229],[218 229 181],[218 181 229],[271 181 229],[218 181 229],[218 181 229],[218 181 229],186,False,False,False,True,False,False,False,False,False,False,False,False
21,[  7   1 107],[  1   7 107],[  7   1 107],[182 107   1],[ 92 271   7],[257   1 107],[  1   7 107],[  1   7 107],[  7   1 107],[  7   1 107],[  7   1 107],[  7   1 107],107,True,True,True,True,False,True,True,True,True,True,True,True
22,[ 10 132 229],[ 10 132 229],[ 10 132 229],[132  32 229],[271  90 208],[ 10 132 229],[ 10 229 132],[ 10 132 229],[ 10 132 229],[ 10 132 229],[ 10 132 229],[ 10 132 229],42,False,False,False,False,False,False,False,False,False,False,False,False
23,[  1 203 217],[  1 203 217],[  1 203 217],[90 91  1],[ 91 257 271],[217 203   1],[  1 203 217],[  1 203 217],[  1 203 217],[  1 203 217],[  1 203 217],[  1 203 217],1,True,True,True,True,False,True,True,True,True,True,True,True
24,[ 10 218  97],[ 97 218  10],[ 10 218  97],[ 91  86 110],[ 91 271  10],[ 97 218 110],[ 10 218  97],[ 97 218  10],[ 10 218  97],[ 10 218  97],[ 10 218  97],[ 10 218  97],110,False,False,False,True,False,True,False,False,False,False,False,False
25,[199 208 156],[199 208 156],[199 208 156],[271  91 199],[271  90 208],[208 199 156],[199 208 156],[199 208 156],[199 208 156],[199 208 156],[199 208 156],[199 208 156],156,True,True,True,False,False,True,True,True,True,True,True,True
26,[ 92  91 244],[ 92  91 244],[ 92 244  91],[271  92 244],[ 90 271  91],[ 92 244  91],[ 92 244  91],[ 92  91 244],[ 92 244  91],[ 92  91 244],[ 92  91 244],[ 92  91 244],244,True,True,True,True,False,True,True,True,True,True,True,True
27,[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],[271  91 199],199,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 47 189 159],[ 47 159 189],[189 103 159],[86 94 47],[ 91 271 159],[ 84  47 159],[159 181 103],[ 47 159 189],[189 103 159],[ 47 189 159],[ 47 189 159],[ 47 189 159],47,True,True,False,True,False,True,False,True,False,True,True,True
29,[ 89 105  15],[ 89 105  15],[ 89 105  15],[165  15 119],[ 91  90 105],[105  89  15],[ 89  15 105],[ 89 105  15],[ 89 105  15],[ 89 105  15],[ 89 105  15],[ 89 105  15],119,False,False,False,True,False,False,False,False,False,False,False,False
30,[200 270   0],[200 270   0],[270 200   0],[ 11 200   0],[ 91 271  10],[ 92 200   0],[200  72   0],[ 92 200   0],[270 200   0],[200 270   0],[200 270   0],[200 270   0],20,False,False,False,False,False,False,False,False,False,False,False,False
31,[103 229  73],[103 229  80],[ 73 103 229],[ 86 229  80],[ 91 271 262],[ 28  80 229],[ 73 103 229],[ 73  80 229],[ 73 103 229],[103 229  73],[103 229  73],[103 229  73],86,False,False,False,True,False,False,False,False,False,False,False,False
32,[ 89 188  67],[ 89 188  67],[ 89 188  67],[199   6  67],[271  92 163],[ 67  89 188],[ 89 188  67],[ 67  89 188],[ 89  67 188],[ 89 188  67],[ 89 188  67],[ 89 188  67],67,True,True,True,True,False,True,True,True,True,True,True,True
33,[263 143 121],[263 157 121],[247 143 121],[263 209 157],[ 90  91 209],[247 263 143],[143 263 247],[263 121 143],[247 143 121],[263 143 121],[263 143 121],[263 143 121],263,True,True,False,True,False,True,True,True,False,True,True,True
34,[105 238  67],[105 238  67],[105 238  67],[ 67 209 238],[ 91  92 238],[238 105  67],[103 105  67],[238 105  67],[105 238  67],[105 238  67],[105 238  67],[105 238  67],105,True,True,True,False,False,True,True,True,True,True,True,True
35,[217 129 220],[220 129 217],[217 220 129],[129  12  61],[ 89 271 217],[217 191 129],[217 220 129],[191 129 220],[217 220 129],[217 129 220],[217 129 220],[217 129 220],12,False,False,False,True,False,False,False,False,False,False,False,False
36,[243  97 189],[ 97 243 189],[243  97 189],[ 89 243  86],[ 91 206 271],[243 189  86],[ 97 243 189],[ 86  97 189],[243  97 189],[243  97 189],[243  97 189],[243  97 189],86,False,False,False,True,False,True,False,True,False,False,False,False
37,[163 156 214],[165 156 214],[163 156 214],[271  91 165],[271  91 165],[165 156 214],[163 156 214],[163 156 214],[214 156 163],[163 156 214],[163 156 214],[163 156 214],156,True,True,True,False,False,True,True,True,True,True,True,True
38,[236  11  10],[236  11  10],[236  11  10],[271  28  11],[91 92 28],[10 11 28],[10 28 11],[10 11 28],[236  11  10],[236  11  10],[236  11  10],[236  11  10],11,True,True,True,True,False,True,True,True,True,True,True,True
39,[ 28  60 103],[ 28  60 103],[ 28  60 103],[ 93  28 103],[91 92 28],[ 60 103  28],[ 60  28 103],[ 60 103  28],[ 28  60 103],[ 28  60 103],[ 28  60 103],[ 28  60 103],103,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 91 163 267],[ 91 163 267],[ 91 163 267],[ 90  91 271],[ 90  91 267],[ 91 163 267],[ 91 163 267],[ 91 163 267],[ 91 163 267],[ 91 163 267],[ 91 163 267],[ 91 163 267],267,True,True,True,False,True,True,True,True,True,True,True,True
41,[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],28,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 18 200 177],[ 18 200 177],[ 18 200 177],[ 59   1 177],[92 91 30],[ 18 200 177],[ 18 200 177],[ 18 200 177],[ 18 200 177],[ 18 200 177],[ 18 200 177],[ 18 200 177],59,False,False,False,True,False,False,False,False,False,False,False,False
