,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
25,[143  77 271],[143  77 271],[143  77 271],[143  77 271],[91 92 77],[ 77 143 271],[ 77 143 271],[143  77 271],[143  77 271],[143  77 271],[143  77 271],[143  77 271],143,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 90 198  57],[ 90 198  57],[ 90 198  57],[ 90  91 271],[ 91 271  57],[ 90  57 198],[ 90 198  57],[ 90 198  57],[ 90 198  57],[ 90 198  57],[ 90 198  57],[ 90 198  57],198,True,True,True,False,False,True,True,True,True,True,True,True
27,[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],[ 91 271  57],57,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 24 177 238],[ 67  24 238],[ 67  24 177],[177 238 167],[ 91  90 105],[163 221 124],[ 24 134  16],[ 67  24 238],[ 67  24 177],[ 24 177 238],[ 24 177 238],[ 24 177 238],238,True,True,False,True,False,False,False,True,False,True,True,True
29,[203 131 128],[128 203 215],[131 203 128],[128   1 119],[90 91  1],[198 215 131],[122 188  84],[128 203 215],[131 203 128],[203 131 128],[203 131 128],[203 131 128],128,True,True,True,True,False,False,False,True,True,True,True,True
30,[105 142 226],[226 188 142],[142 226 156],[153  83 142],[ 90  91 188],[163 269 156],[226  21 188],[142 222 226],[269 226 156],[105 142 226],[105 142 226],[105 142 226],226,True,True,True,False,False,False,True,True,True,True,True,True
31,[167 178 247],[178 247 113],[217 247 178],[181 167 178],[ 92  87 178],[195 247  30],[205 247  21],[247 205 217],[217 178 247],[167 178 247],[167 178 247],[167 178 247],113,False,True,False,False,False,False,False,False,False,False,False,False
32,[ 10 247 107],[  2 247 107],[ 10 247 107],[107 186 157],[ 92   2 271],[247 198  10],[247 253  92],[107 247  10],[ 10 247 107],[ 10 247 107],[ 10 247 107],[ 10 247 107],108,False,False,False,False,False,False,False,False,False,False,False,False
33,[ 20 220 119],[ 20 220 119],[ 20 220 119],[ 20 119  86],[ 90  91 154],[ 20 220 119],[220 259 154],[119 220 205],[ 20 220 119],[ 20 220 119],[ 20 220 119],[ 20 220 119],220,True,True,True,False,False,True,True,True,True,True,True,True
34,[192 232 248],[232 248 192],[192 232 248],[248 110 192],[ 91  90 105],[248 105 269],[269 248 232],[269   4 232],[192 232 248],[192 232 248],[192 232 248],[192 232 248],269,False,False,False,False,False,True,True,True,False,False,False,False
35,[  2 206 269],[  2 206 269],[  2 206 269],[  2  72 206],[ 92   2 271],[ 72   2 269],[206 100 259],[  2 269 206],[206   2 269],[  2 206 269],[  2 206 269],[  2 206 269],269,True,True,True,False,False,True,False,True,True,True,True,True
36,[221 124  67],[221 124  67],[ 91 124  67],[134  91  67],[271  90 124],[163 221 124],[124  67 134],[ 67 124  91],[ 91 124  67],[221 124  67],[221 124  67],[221 124  67],221,True,True,False,False,False,True,False,False,False,True,True,True
37,[188 198  84],[  1 188  84],[188 198   1],[122  84   1],[90 91 84],[122  84 198],[122 188  84],[198   1 188],[188   1 198],[188 198  84],[188 198  84],[188 198  84],198,True,False,True,False,False,True,False,True,True,True,True,True
38,[188 269 156],[156 188 269],[188 269 156],[ 90  91 188],[ 90  91 188],[163 269 156],[269 188 156],[188 269 156],[188 269 156],[188 269 156],[188 269 156],[188 269 156],269,True,True,True,False,False,True,True,True,True,True,True,True
39,[ 30 167 178],[167  30 178],[ 30 167 178],[ 92 167 178],[ 92 167 271],[167 178  30],[ 30 167 178],[ 30 167 178],[ 30 167 178],[ 30 167 178],[ 30 167 178],[ 30 167 178],178,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 91  92 198],[ 91  92 198],[ 91  92 198],[90 91 92],[90 91 92],[ 91  92 198],[ 91 198  92],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],198,True,True,True,False,False,True,True,True,True,True,True,True
41,[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],20,True,True,True,True,True,True,True,True,True,True,True,True
0,[206 124  96],[124 176  96],[206 124  96],[120   1  96],[ 91 206 271],[124 176  96],[124 176  96],[124 176  96],[206 124  96],[206 124  96],[206 124  96],[206 124  96],124,True,True,True,False,False,True,True,True,True,True,True,True
1,[231 220  69],[231 220  69],[217  69 231],[217 231  69],[ 89  90 123],[231 220  69],[231 220  69],[231 220  69],[205  69 231],[231 220  69],[231 220  69],[231 220  69],69,True,True,True,True,False,True,True,True,True,True,True,True
2,[161 255 238],[161 255 238],[255 238 167],[255 238 167],[ 92 167 271],[161 255 238],[161 255 238],[161 255 238],[255 238 167],[161 255 238],[161 255 238],[161 255 238],255,True,True,True,True,False,True,True,True,True,True,True,True
3,[215  94  19],[161 215  19],[ 94 161 215],[246 182  94],[ 91 271  94],[161 215  19],[161 215  19],[161 215  19],[ 94 161 215],[215  94  19],[215  94  19],[215  94  19],19,True,True,False,False,False,True,True,True,False,True,True,True
4,[208 205  24],[208  54  24],[ 60 208  24],[253  24 182],[ 91 271  23],[208  54  24],[208  54  24],[208  54  24],[208  24 205],[208 205  24],[208 205  24],[208 205  24],70,False,False,False,False,False,False,False,False,False,False,False,False
5,[184 187 229],[206 214 187],[187 229 206],[206 187 186],[ 92 271 196],[214 184 187],[206 214 187],[206 214 187],[187 229 206],[184 187 229],[184 187 229],[184 187 229],253,False,False,False,False,False,False,False,False,False,False,False,False
6,[271 238  80],[271 256 238],[271 238  80],[228  80 238],[ 89  90 123],[271 238  80],[271 256 238],[271 256 238],[271 238  80],[271 238  80],[271 238  80],[271 238  80],256,False,True,False,False,False,False,True,True,False,False,False,False
7,[17 24 69],[208  24  69],[17 24 69],[ 69 157  24],[90 91 17],[69 72 24],[208  24  69],[208  24  69],[17 24 69],[17 24 69],[17 24 69],[17 24 69],69,True,True,True,True,False,True,True,True,True,True,True,True
8,[243 205   1],[205 243   1],[205 243   1],[205 243   1],[ 90  91 185],[205   1 243],[205 243   1],[205 243   1],[205 243   1],[243 205   1],[243 205   1],[243 205   1],205,True,True,True,True,False,True,True,True,True,True,True,True
9,[208   2 205],[205   2 208],[  2 208 205],[ 91   2 205],[ 90  91 148],[208   2 205],[205   2 208],[205   2 208],[  2 208 205],[208   2 205],[208   2 205],[208   2 205],123,False,False,False,False,False,False,False,False,False,False,False,False
10,[222 259 167],[164 259 167],[259 222 167],[259 167 222],[271  90 259],[222 259 167],[164 259 167],[164 259 167],[259 222 167],[222 259 167],[222 259 167],[222 259 167],222,True,False,True,True,False,True,False,False,True,True,True,True
11,[ 87  92 161],[ 87  92 161],[ 87  92 161],[90 91 92],[ 90  91 148],[ 87  92 161],[ 87  92 161],[ 87  92 161],[ 87  92 161],[ 87  92 161],[ 87  92 161],[ 87  92 161],92,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],[ 89  90 205],23,False,False,False,False,False,False,False,False,False,False,False,False
13,[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],229,True,True,True,True,True,True,True,True,True,True,True,True
14,[  5 175 102],[  5 247  67],[ 67 102 175],[102 209  67],[90 91 84],[103 247  67],[  5 247  67],[  5 247  67],[175 102  67],[  5 175 102],[  5 175 102],[  5 175 102],102,True,False,True,True,False,False,False,False,True,True,True,True
15,[232 142 177],[177 209 142],[232 142 177],[157 209 142],[92 87 42],[232  20 177],[232 177 149],[177 209 142],[ 31 177 142],[232 142 177],[232 142 177],[232 142 177],177,True,True,True,False,False,True,True,True,True,True,True,True
16,[220  24  79],[220 268 187],[187  24  79],[ 79 187 165],[271  90 268],[158 187  24],[79 28  6],[220 268 187],[187  24  79],[220  24  79],[220  24  79],[220  24  79],79,True,False,True,True,False,False,True,False,True,True,True,True
17,[103 202 247],[ 30 247  56],[202 103 247],[103  56 157],[ 90  91 103],[202 103 247],[247  16 143],[ 30 247  56],[202 103 247],[103 202 247],[103 202 247],[103 202 247],56,False,True,False,True,False,False,False,True,False,False,False,False
18,[187 105 224],[105 224 187],[224 187 105],[187 165  12],[ 90  91 103],[103 187 105],[224 105  62],[105 224 187],[103 187 105],[187 105 224],[187 105 224],[187 105 224],85,False,False,False,False,False,False,False,False,False,False,False,False
19,[103 267 119],[267 256 119],[119 267 103],[181 182 119],[ 90  91 182],[119 181 103],[119 140  22],[267 256 119],[181 267 103],[103 267 119],[103 267 119],[103 267 119],256,False,True,False,False,False,False,False,True,False,False,False,False
20,[161 271 231],[161 231 271],[161 271 231],[271  32 231],[271  91 199],[161 271 231],[231 149 143],[161 231 271],[161 271 231],[161 271 231],[161 271 231],[161 271 231],231,True,True,True,True,False,True,True,True,True,True,True,True
21,[184 150 203],[ 49 150 203],[184 150 203],[203 150 186],[271  90 150],[ 49 150 184],[203 150  22],[ 49 150 203],[184 150 203],[184 150 203],[184 150 203],[184 150 203],150,True,True,True,True,True,True,True,True,True,True,True,True
22,[ 84 247 101],[ 84 247 101],[101  72 247],[ 72 101  84],[90 91 46],[ 46 247  72],[247 259  84],[ 84 247 101],[101  72 247],[ 84 247 101],[ 84 247 101],[ 84 247 101],46,False,False,False,False,True,True,False,False,False,False,False,False
23,[157  20  57],[157  20  57],[157  57  20],[149  20 157],[ 91 271  57],[ 57 157  20],[ 57 149  20],[157  20  57],[157  57  20],[157  20  57],[157  20  57],[157  20  57],149,False,False,False,True,False,False,True,False,False,False,False,False
24,[ 28 268  24],[ 28 268  24],[ 57 268  24],[268  28  24],[ 91 271  57],[ 57 268  24],[268  24  28],[ 28 268  24],[ 57 268  24],[ 28 268  24],[ 28 268  24],[ 28 268  24],268,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 93  30 247],[ 93  30 247],[ 93  30 247],[ 91  92 247],[92 91 30],[ 93  30 247],[ 93  30 247],[ 93  30 247],[ 93  30 247],[ 93  30 247],[ 93  30 247],[ 93  30 247],148,False,False,False,False,False,False,False,False,False,False,False,False
26,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[ 91 257 271],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,True,True,True,True,True,True,True,True
27,[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],140,True,True,True,True,True,True,True,True,True,True,True,True
28,[  0  76 193],[  0  76 215],[  0  76 193],[193  76 110],[ 91 271 193],[181 193  76],[ 76 200   0],[  0  76 215],[  0  76 193],[  0  76 193],[  0  76 193],[  0  76 193],76,True,True,True,True,False,True,True,True,True,True,True,True
29,[247 260  24],[247 260 271],[247 271  24],[271  24 157],[ 91  92 247],[103 247  24],[ 24 100 149],[247 260 271],[260 271  24],[247 260  24],[247 260  24],[247 260  24],271,False,True,True,True,False,False,False,True,True,False,False,False
30,[205  36 146],[205  36 146],[ 36 205 146],[ 36  86 146],[ 89  90 123],[146 242  36],[140  16 200],[146 242  36],[ 36 205 146],[205  36 146],[205  36 146],[205  36 146],146,True,True,True,True,False,True,False,True,True,True,True,True
31,[ 6 47 53],[53 57 47],[ 6 47 53],[206  47 244],[271  92   6],[53 47 72],[ 16 200   6],[53 47 72],[ 6 47 53],[ 6 47 53],[ 6 47 53],[ 6 47 53],70,False,False,False,False,False,False,False,False,False,False,False,False
32,[203 231 238],[ 28 203 238],[203 231 238],[ 28 238 246],[91 92 28],[109 238 247],[238  28 143],[109 238 247],[203 231 238],[203 231 238],[203 231 238],[203 231 238],203,True,True,True,False,False,False,False,False,True,True,True,True
33,[214 267 203],[176 203 256],[214 267 203],[214 203 176],[ 89  90 222],[267 203 214],[256 203 149],[267 203 214],[214 267 203],[214 267 203],[214 267 203],[214 267 203],256,False,True,False,False,False,False,True,False,False,False,False,False
34,[218 232 238],[232 187 238],[187 232 238],[187   1 238],[ 90 271  91],[232 238 187],[232 238  84],[232 238 187],[ 84 232 238],[218 232 238],[218 232 238],[218 232 238],232,True,True,True,False,False,True,True,True,True,True,True,True
35,[253  65  20],[ 20  65 256],[253  65  20],[253  65  20],[90 91 16],[253  65  20],[ 16  62 253],[253  65  20],[253  65  20],[253  65  20],[253  65  20],[253  65  20],256,False,True,False,False,False,False,False,False,False,False,False,False
36,[208  17 215],[ 17 208 215],[208  17 215],[ 17 257 181],[271  91 181],[ 17 181 215],[257 215  17],[ 17 181 215],[ 17 208 215],[208  17 215],[208  17 215],[208  17 215],17,True,True,True,True,False,True,True,True,True,True,True,True
37,[ 91 243 157],[149 243 157],[157 243  91],[ 91 243 157],[ 90 271 149],[149 243 157],[157 149 100],[149 243 157],[ 91 243 157],[ 91 243 157],[ 91 243 157],[ 91 243 157],91,True,False,True,True,False,False,False,False,True,True,True,True
38,[140 200 205],[140 200 205],[140 200 205],[200 140 205],[ 92  91 200],[140 200 205],[205 200 140],[140 200 205],[140 200 205],[140 200 205],[140 200 205],[140 200 205],205,True,True,True,True,False,True,True,True,True,True,True,True
39,[200 206   6],[200 206   6],[200 206   6],[200 206   6],[271  92   6],[200 206   6],[206 200   6],[200 206   6],[200 206   6],[200 206   6],[200 206   6],[200 206   6],200,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 92 109 247],[ 92 109 247],[ 92 109 247],[ 92 247 109],[ 91 271 109],[ 92 109 247],[ 92 109 247],[ 92 109 247],[ 92 109 247],[ 92 109 247],[ 92 109 247],[ 92 109 247],109,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],222,True,True,True,True,True,True,True,True,True,True,True,True
0,[193 248  95],[193 233 260],[193 248  95],[248 233 119],[271  91  95],[193 233 260],[193 233 260],[193 233 260],[193 248  95],[193 248  95],[193 248  95],[193 248  95],233,False,True,False,True,False,True,True,True,False,False,False,False
1,[107 142 247],[256 107 142],[247 229 142],[ 75 142 107],[ 92 271 143],[256 107 142],[256 107 142],[256 107 142],[107 229 247],[107 142 247],[107 142 247],[107 142 247],98,False,False,False,False,False,False,False,False,False,False,False,False
2,[209  65 107],[107  65 209],[107 168 209],[ 65 110 209],[271  91 199],[107  65 209],[107  65 209],[107  65 209],[110 168 209],[209  65 107],[209  65 107],[209  65 107],110,False,False,False,True,False,False,False,False,True,False,False,False
3,[205  96 215],[256  96 215],[215  96 228],[ 86  96 228],[271  91 158],[256  96 215],[256  96 215],[256  96 215],[215  96 228],[205  96 215],[205  96 215],[205  96 215],96,True,True,True,True,False,True,True,True,True,True,True,True
4,[198  65 267],[208  65 267],[129  89  65],[ 4 65 86],[ 90  91 267],[208  65 267],[208  65 267],[208  65 267],[129  89  65],[198  65 267],[198  65 267],[198  65 267],98,False,False,False,False,False,False,False,False,False,False,False,False
5,[215  67 231],[ 28 215 187],[187 231  67],[187  86 228],[ 90  91 185],[103 187  67],[ 28 215 187],[ 28 215 187],[187 231  67],[215  67 231],[215  67 231],[215  67 231],86,False,False,False,True,False,False,False,False,False,False,False,False
6,[167  10 224],[ 10  60 224],[ 25 167 224],[ 92 224 167],[90 91 92],[167 224  25],[ 10  60 224],[ 10  60 224],[ 25 167 224],[167  10 224],[167  10 224],[167  10 224],10,True,True,False,False,False,False,True,True,False,True,True,True
7,[129 238  67],[129 238  67],[  4 238  67],[ 67 157 238],[ 90  91 236],[157 238  67],[129 238  67],[129 238  67],[  4 238  67],[129 238  67],[129 238  67],[129 238  67],238,True,True,True,True,False,True,True,True,True,True,True,True
8,[242 248  95],[242  95 248],[242 248  95],[ 95 242 248],[ 91 271 248],[248  95 242],[242  95 248],[242  95 248],[242 248  95],[242 248  95],[242 248  95],[242 248  95],248,True,True,True,True,True,True,True,True,True,True,True,True
9,[243 229 247],[243 229 247],[243 229 247],[243   4 229],[ 91  92 243],[  4 243 247],[243 229 247],[243 229 247],[243 229 247],[243 229 247],[243 229 247],[243 229 247],16,False,False,False,False,False,False,False,False,False,False,False,False
10,[199 140 163],[199 140 163],[199 140 163],[ 89 140 199],[ 91 271  23],[199 140 163],[199 140 163],[199 140 163],[199 140 163],[199 140 163],[199 140 163],[199 140 163],163,True,True,True,False,False,True,True,True,True,True,True,True
11,[100  92 205],[100  92 205],[100  92 205],[100  92 205],[ 90  91 100],[100  92 205],[100  92 205],[100  92 205],[100  92 205],[100  92 205],[100  92 205],[100  92 205],100,True,True,True,True,True,True,True,True,True,True,True,True
12,[ 91  89 208],[ 91  89 208],[ 91  89 208],[90 91 89],[90 91 89],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],89,True,True,True,True,True,True,True,True,True,True,True,True
13,[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],28,True,True,True,True,True,True,True,True,True,True,True,True
14,[271  95 107],[188  56 271],[271  95 107],[ 56 246 120],[ 90  91 267],[271  75 107],[188  56 271],[188  56 271],[ 95 271 107],[271  95 107],[271  95 107],[271  95 107],70,False,False,False,False,False,False,False,False,False,False,False,False
15,[ 95  24 146],[  7  28 146],[220 146  24],[ 28  24 106],[271  90 184],[106 184  24],[ 95 220 146],[  7  28 146],[220 146  24],[ 95  24 146],[ 95  24 146],[ 95  24 146],25,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 94  73 203],[ 73 203  28],[ 73  94 203],[28 61 94],[ 91 271  94],[203  94 181],[ 61 203  94],[ 73 203  28],[203  94  73],[ 94  73 203],[ 94  73 203],[ 94  73 203],94,True,False,True,True,True,True,True,False,True,True,True,True
17,[269  53   5],[ 53   5 269],[269  53   5],[ 20 167   5],[271  91  11],[ 11  20 184],[  5 167  53],[ 53   5 269],[269  53   5],[269  53   5],[269  53   5],[269  53   5],269,True,True,True,False,False,False,False,True,True,True,True,True
18,[ 67 231   5],[231   5  67],[  5 231  67],[  5  67 182],[271  91 231],[  5 231  67],[191  46 231],[231   5  67],[ 67 231   5],[ 67 231   5],[ 67 231   5],[ 67 231   5],236,False,False,False,False,False,False,False,False,False,False,False,False
19,[161   6 124],[ 97  56 124],[ 56 161 124],[ 6 75 56],[ 92 271  75],[  6 158  75],[161  97  56],[ 97  56 124],[ 56 161 124],[161   6 124],[161   6 124],[161   6 124],124,True,True,True,False,False,False,False,True,True,True,True,True
20,[ 52 124 107],[107 124  52],[105  52 107],[ 52 107  86],[271  91 140],[105  52 107],[105 124 107],[107 124  52],[ 52 105 107],[ 52 124 107],[ 52 124 107],[ 52 124 107],86,False,False,False,True,False,False,False,False,False,False,False,False
21,[107 150 146],[107 146 215],[150 107 146],[150 146 107],[ 91  86 229],[150 146 107],[  4 150 146],[107 146 215],[150 146 107],[107 150 146],[107 150 146],[107 150 146],215,False,True,False,False,False,False,False,True,False,False,False,False
22,[267 271  95],[ 95  56 271],[267  95 271],[95 75 56],[ 90  91 188],[ 95  75 271],[ 95  56 271],[ 95  56 271],[267  95 271],[267 271  95],[267 271  95],[267 271  95],267,True,False,True,False,False,False,False,False,True,True,True,True
23,[  7  28 229],[229   7  28],[  7 229  28],[199  28 229],[271  91 199],[  7  28 229],[199 229  28],[229   7  28],[  7 229  28],[  7  28 229],[  7  28 229],[  7  28 229],7,True,True,True,False,False,True,False,True,True,True,True,True
24,[253 267  28],[ 61 267  28],[253 267  28],[253  61  28],[91 92 28],[253 267  61],[ 28 267  61],[ 61 267  28],[253 267  28],[253 267  28],[253 267  28],[253 267  28],61,False,True,False,True,False,True,True,True,False,False,False,False
25,[100 184  92],[100 184  92],[100 184  92],[100 184  92],[ 90  91 100],[100 184  92],[100 184  92],[100 184  92],[100 184  92],[100 184  92],[100 184  92],[100 184  92],100,True,True,True,True,True,True,True,True,True,True,True,True
26,[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],92,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],75,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 90  95 226],[ 90  95 226],[95 90 80],[186 244  80],[271  91 158],[158 181  90],[ 80  77 226],[ 90  95 226],[95 80 90],[ 90  95 226],[ 90  95 226],[ 90  95 226],269,False,False,False,False,False,False,False,False,False,False,False,False
29,[267 215 132],[132 256 215],[215 267 132],[110   1 244],[271  90  87],[ 72 263 132],[  1 244  91],[132 256 215],[215 267 132],[267 215 132],[267 215 132],[267 215 132],110,False,False,False,True,False,False,False,False,False,False,False,False
30,[220  24 238],[220 187 238],[220  24 238],[ 24 187 238],[ 91  92 238],[ 25 187  24],[220 238 257],[ 24 202 220],[220  24 238],[220  24 238],[220  24 238],[220  24 238],202,False,False,False,False,False,False,False,True,False,False,False,False
31,[ 80 220 231],[ 80 220 269],[220  80 231],[231   1  80],[ 90 271 149],[231  80  72],[220  80 231],[221 269 220],[220 231  80],[ 80 220 231],[ 80 220 231],[ 80 220 231],269,False,True,False,False,False,False,False,True,False,False,False,False
32,[19  5 95],[19 95  5],[19  5 95],[ 19 246  86],[ 91 206 271],[95 19 72],[  5  95 206],[19 95 30],[19  5 95],[19  5 95],[19  5 95],[19  5 95],246,False,False,False,True,False,False,False,False,False,False,False,False
33,[229  24   5],[24 26  5],[20 24  5],[ 24 246 111],[ 92  87 246],[ 5 20 24],[ 24   5 205],[111   5  24],[20 24  5],[229  24   5],[229  24   5],[229  24   5],111,False,False,False,True,False,False,False,True,False,False,False,False
34,[224  95  53],[ 95 215 187],[224  95  53],[224 206 187],[ 91 206 271],[ 53  72 187],[206 224  53],[ 53  95 215],[224  95  53],[224  95  53],[224  95  53],[224  95  53],42,False,False,False,False,False,False,False,False,False,False,False,False
35,[188  95 247],[188  95 247],[ 17 247  95],[247  95   4],[90 91 17],[ 17   2 247],[95  4 17],[ 95 247 221],[  2  95 247],[188  95 247],[188  95 247],[188  95 247],221,False,False,False,False,False,False,False,True,False,False,False,False
36,[ 6 95 10],[ 10 244  95],[  6 244  95],[181 186 244],[ 91 271  10],[ 95 244 181],[ 10  95 244],[ 6 95 10],[244   6  95],[ 6 95 10],[ 6 95 10],[ 6 95 10],10,True,True,False,False,True,False,True,True,False,True,True,True
37,[263 267 215],[263 267 215],[263 267 215],[263 157  92],[ 91  92 263],[157 215 263],[263 267 157],[263 267 215],[263 267 215],[263 267 215],[263 267 215],[263 267 215],157,False,False,False,True,False,True,True,False,False,False,False,False
38,[ 7 62  6],[62  6  7],[ 7 62  6],[ 62 199   6],[271  92   6],[ 7 62  6],[199  62   6],[62  6  7],[ 7 62  6],[ 7 62  6],[ 7 62  6],[ 7 62  6],7,True,True,True,False,False,True,False,True,True,True,True,True
39,[140 200   1],[140 200   1],[140 200   1],[200 140   1],[271  91 140],[140 200   1],[140 200   1],[140 200   1],[140 200   1],[140 200   1],[140 200   1],[140 200   1],1,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 91 259  30],[ 91 259  30],[ 91 259  30],[271  90 259],[271  90 259],[ 91  30 259],[ 91  30 259],[ 91 259  30],[ 91 259  30],[ 91 259  30],[ 91 259  30],[ 91 259  30],30,True,True,True,False,False,True,True,True,True,True,True,True
41,[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],5,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 65 258 264],[264  65 271],[ 65 258 264],[ 33 157 264],[90 91 46],[264  65 271],[264  65 271],[264  65 271],[ 65 258 264],[ 65 258 264],[ 65 258 264],[ 65 258 264],264,True,True,True,True,False,True,True,True,True,True,True,True
1,[229  10 209],[ 49 209 187],[209  49 217],[187 209 182],[91 92 35],[ 49 209 187],[ 49 209 187],[ 49 209 187],[ 91  49 217],[229  10 209],[229  10 209],[229  10 209],209,True,True,True,True,False,True,True,True,False,True,True,True
2,[258 132 238],[258 238 271],[124 132 238],[182 244 238],[271  91 199],[258 238 271],[258 238 271],[258 238 271],[124 132 238],[258 132 238],[258 132 238],[258 132 238],132,True,False,True,False,False,False,False,False,True,True,True,True
3,[178 260 231],[178 188 260],[260 178 231],[231 182 178],[ 90  91 182],[178 188 260],[178 188 260],[178 188 260],[178 260 231],[178 260 231],[178 260 231],[178 260 231],54,False,False,False,False,False,False,False,False,False,False,False,False
4,[133  24  67],[ 24 133  67],[36 67 24],[24 67 86],[ 92   2 271],[ 24 133  67],[ 24 133  67],[ 24 133  67],[36 67 24],[133  24  67],[133  24  67],[133  24  67],36,False,False,True,False,False,False,False,False,True,False,False,False
5,[198 167  95],[167 181  95],[167 198  95],[ 95 181 167],[271  91 181],[198  95 181],[167 181  95],[167 181  95],[167 198  95],[198 167  95],[198 167  95],[198 167  95],181,False,True,False,True,True,True,True,True,False,False,False,False
6,[ 17 244 206],[ 17 206 244],[ 17 206  20],[ 20 206 244],[90 91 17],[244  25  20],[ 17 206 244],[ 17 206 244],[ 17 206  20],[ 17 244 206],[ 17 244 206],[ 17 244 206],25,False,False,False,False,False,True,False,False,False,False,False,False
7,[156 247 232],[156 247 232],[156 247 232],[247 243 232],[ 91  92 243],[232 247 243],[156 247 232],[156 247 232],[156 247 232],[156 247 232],[156 247 232],[156 247 232],243,False,False,False,True,True,True,False,False,False,False,False,False
8,[181 198 258],[198 181 258],[ 91  46 258],[258 181 157],[271  91 181],[198 258 181],[198 181 258],[198 181 258],[ 91  46 258],[181 198 258],[181 198 258],[181 198 258],181,True,True,False,True,True,True,True,True,False,True,True,True
9,[208   2  10],[ 10   2 208],[  2 208  10],[92  2 91],[ 90 271  91],[208   2  10],[ 10   2 208],[ 10   2 208],[  2 208  10],[208   2  10],[208   2  10],[208   2  10],2,True,True,True,True,False,True,True,True,True,True,True,True
10,[181   6 258],[181   6 258],[  6 181 258],[258 181   6],[ 91  90 258],[  6 181 258],[181   6 258],[181   6 258],[  6 181 258],[181   6 258],[181   6 258],[181   6 258],181,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 90  91 182],[91 92 35],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],182,True,True,True,True,False,True,True,True,True,True,True,True
